Dataset: 2007-2009 American Community Survey 3-Year Estimates,,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,
Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,,,,,,,,Table 1.  State-to-State Migration Flows*: 2009,,,,
Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2009 American Community Survey 1-Year Estimates,,,,
"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,
,Alabama,,Alaska,,Arizona,,Arkansas,,California,,,Colorado,,Connecticut,,Delaware,,District of Columbia ,,Florida,,,Georgia,,Hawaii,,Idaho,,Illinois,,Indiana,,,Iowa,,Kansas,,Kentucky,,Louisiana,,Maine,,,Maryland,,Massachusetts,,Michigan,,Minnesota,,Mississippi,,,Missouri,,Montana,,Nebraska,,Nevada,,New Hampshire,,,New Jersey,,New Mexico,,New York,,North Carolina,,North Dakota,,,Ohio,,Oklahoma,,Oregon,,Pennsylvania,,Puerto Rico,,,Rhode Island,,South Carolina,,South Dakota,,Tennessee,,Texas,,,Utah,,Vermont,,Virginia,,Washington,,West Virginia,,,Wisconsin,,Wyoming,
Delaware,365 ,+/- 327,143 ,+/- 225,494 ,+/- 518,0 ,+/- 263,575 ,+/- 606,Delaware,178 ,+/- 177,809 ,+/- 504,"87,909 ","+/- 7,920",82 ,+/- 79,921 ,+/- 504,Delaware,800 ,+/- 738,0 ,+/- 263,0 ,+/- 263,724 ,+/- 619,62 ,+/- 103,Delaware,0 ,+/- 263,48 ,+/- 80,0 ,+/- 263,90 ,+/- 150,72 ,+/- 119,Delaware,"4,573 ","+/- 1,829","1,812 ","+/- 1,289",262 ,+/- 350,0 ,+/- 263,0 ,+/- 263,Delaware,0 ,+/- 263,0 ,+/- 263,60 ,+/- 128,0 ,+/- 263,273 ,+/- 347,Delaware,"3,851 ","+/- 1,408",54 ,+/- 87,"3,351 ","+/- 2,237",317 ,+/- 240,0 ,+/- 263,Delaware,859 ,+/- 681,0 ,+/- 263,55 ,+/- 95,"9,068 ","+/- 2,425",206 ,+/- 220,Delaware,43 ,+/- 74,444 ,+/- 531,59 ,+/- 90,234 ,+/- 212,429 ,+/- 352,Delaware,496 ,+/- 585,0 ,+/- 263,"3,215 ","+/- 2,538",14 ,+/- 22,47 ,+/- 66,Delaware,0 ,+/- 263,0 ,+/- 263
District of Columbia ,203 ,+/- 168,240 ,+/- 279,32 ,+/- 54,106 ,+/- 127,"2,980 ",+/- 910,District of Columbia ,505 ,+/- 508,288 ,+/- 284,571 ,+/- 531,"47,156 ","+/- 5,403","2,275 ","+/- 1,049",District of Columbia ,900 ,+/- 543,145 ,+/- 170,0 ,+/- 296,"1,370 ",+/- 516,0 ,+/- 296,District of Columbia ,33 ,+/- 56,95 ,+/- 114,114 ,+/- 192,0 ,+/- 296,390 ,+/- 476,District of Columbia ,"9,960 ","+/- 2,471","1,084 ",+/- 477,259 ,+/- 268,194 ,+/- 177,0 ,+/- 296,District of Columbia ,102 ,+/- 115,66 ,+/- 89,57 ,+/- 94,147 ,+/- 150,72 ,+/- 99,District of Columbia ,"1,232 ",+/- 807,0 ,+/- 296,"3,647 ","+/- 1,012","1,276 ",+/- 847,0 ,+/- 296,District of Columbia ,373 ,+/- 289,57 ,+/- 94,285 ,+/- 253,"1,705 ",+/- 704,147 ,+/- 168,District of Columbia ,68 ,+/- 112,345 ,+/- 386,58 ,+/- 96,89 ,+/- 143,819 ,+/- 571,District of Columbia ,76 ,+/- 126,161 ,+/- 153,"5,586 ","+/- 1,518",190 ,+/- 187,207 ,+/- 297,District of Columbia ,344 ,+/- 307,54 ,+/- 90
Florida,"9,179 ","+/- 2,238","5,863 ","+/- 2,472","6,104 ","+/- 2,397","2,211 ","+/- 1,120","22,213 ","+/- 4,231",Florida,"10,293 ","+/- 3,507","10,045 ","+/- 2,434","2,957 ","+/- 1,323","1,544 ",+/- 878,"2,454,080 ","+/- 47,671",Florida,"33,835 ","+/- 5,069","1,466 ","+/- 1,024",577 ,+/- 454,"18,482 ","+/- 3,138","14,608 ","+/- 3,287",Florida,"2,009 ",+/- 870,"3,021 ","+/- 1,236","6,699 ","+/- 2,376","4,864 ","+/- 1,703","4,735 ","+/- 1,738",Florida,"6,800 ","+/- 1,735","12,919 ","+/- 3,636","19,440 ","+/- 4,758","5,025 ","+/- 1,561","4,695 ","+/- 1,459",Florida,"6,812 ","+/- 2,050",828 ,+/- 540,"1,250 ",+/- 614,"3,381 ","+/- 1,256","5,891 ","+/- 2,497",Florida,"15,674 ","+/- 3,046","1,676 ",+/- 956,"53,482 ","+/- 6,261","25,128 ","+/- 5,185",574 ,+/- 560,Florida,"21,346 ","+/- 4,283","2,441 ","+/- 1,013","2,869 ","+/- 1,506","21,680 ","+/- 4,110","14,783 ","+/- 4,364",Florida,"3,471 ","+/- 2,297","9,760 ","+/- 3,109",913 ,+/- 694,"11,927 ","+/- 2,450","19,680 ","+/- 3,903",Florida,"2,510 ","+/- 1,848","1,322 ",+/- 778,"19,597 ","+/- 2,810","8,343 ","+/- 2,672","4,312 ","+/- 1,982",Florida,"6,214 ","+/- 1,728",423 ,+/- 391
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,"18,302 ","+/- 3,493","2,137 ","+/- 1,324","1,747 ",+/- 735,"1,720 ","+/- 1,297","16,980 ","+/- 3,374",Georgia,"3,921 ","+/- 1,738","3,345 ","+/- 1,650",666 ,+/- 544,651 ,+/- 449,"43,170 ","+/- 6,119",Georgia,"1,320,162 ","+/- 37,924",958 ,+/- 683,504 ,+/- 385,"9,567 ","+/- 2,741","7,054 ","+/- 2,632",Georgia,"1,179 ",+/- 704,"1,472 ",+/- 989,"7,156 ","+/- 2,626","3,742 ","+/- 1,420",273 ,+/- 200,Georgia,"8,479 ","+/- 3,303","4,527 ","+/- 1,755","9,173 ","+/- 3,996","2,024 ","+/- 1,094","4,905 ","+/- 2,252",Georgia,"2,879 ","+/- 1,117",649 ,+/- 545,494 ,+/- 359,"1,952 ","+/- 1,049",168 ,+/- 168,Georgia,"5,015 ","+/- 2,053",388 ,+/- 391,"12,563 ","+/- 2,951","14,348 ","+/- 3,207",357 ,+/- 429,Georgia,"11,264 ","+/- 3,540","2,360 ","+/- 1,217","3,291 ","+/- 2,126","5,786 ","+/- 2,424","2,231 ","+/- 1,264",Georgia,246 ,+/- 269,"13,214 ","+/- 3,228",202 ,+/- 201,"13,459 ","+/- 3,148","16,366 ","+/- 2,948",Georgia,485 ,+/- 460,261 ,+/- 271,"12,788 ","+/- 3,521","3,134 ","+/- 1,234",710 ,+/- 543,Georgia,962 ,+/- 559,997 ,"+/- 1,298"
Hawaii,"1,163 ","+/- 1,561","1,245 ",+/- 741,"1,153 ",+/- 561,281 ,+/- 339,"11,820 ","+/- 2,846",Hawaii,936 ,+/- 498,299 ,+/- 376,139 ,+/- 161,214 ,+/- 330,"2,843 ","+/- 1,195",Hawaii,"1,163 ",+/- 729,"144,013 ","+/- 11,083",496 ,+/- 650,"1,271 ",+/- 740,102 ,+/- 121,Hawaii,256 ,+/- 310,78 ,+/- 125,612 ,+/- 603,121 ,+/- 142,322 ,+/- 385,Hawaii,239 ,+/- 236,"1,052 ","+/- 1,170","2,468 ","+/- 1,973",633 ,+/- 661,68 ,+/- 111,Hawaii,140 ,+/- 171,758 ,"+/- 1,219",55 ,+/- 96,"1,663 ","+/- 1,283",222 ,+/- 250,Hawaii,763 ,+/- 791,634 ,+/- 588,"2,038 ","+/- 1,151","1,912 ","+/- 1,429",0 ,+/- 275,Hawaii,244 ,+/- 280,737 ,+/- 837,"1,392 ","+/- 1,040",137 ,+/- 162,0 ,+/- 275,Hawaii,202 ,+/- 333,211 ,+/- 256,280 ,+/- 334,231 ,+/- 195,"3,161 ","+/- 2,017",Hawaii,917 ,+/- 725,387 ,+/- 565,"3,270 ","+/- 1,401","4,758 ","+/- 1,457",71 ,+/- 118,Hawaii,65 ,+/- 104,48 ,+/- 80
Idaho,74 ,+/- 131,710 ,+/- 434,"4,727 ","+/- 1,934",586 ,+/- 684,"10,088 ","+/- 2,555",Idaho,"1,334 ",+/- 808,474 ,+/- 344,0 ,+/- 263,0 ,+/- 263,"2,139 ","+/- 1,083",Idaho,331 ,+/- 294,320 ,+/- 363,"192,170 ","+/- 9,923",357 ,+/- 303,112 ,+/- 145,Idaho,342 ,+/- 429,587 ,+/- 439,74 ,+/- 120,204 ,+/- 348,358 ,+/- 463,Idaho,314 ,+/- 342,179 ,+/- 168,332 ,+/- 225,390 ,+/- 346,27 ,+/- 37,Idaho,281 ,+/- 240,"1,713 ",+/- 754,177 ,+/- 363,"2,838 ","+/- 1,446",0 ,+/- 263,Idaho,422 ,+/- 534,521 ,+/- 438,268 ,+/- 300,920 ,"+/- 1,015",227 ,+/- 373,Idaho,583 ,+/- 479,435 ,+/- 304,"3,208 ","+/- 1,560",171 ,+/- 167,80 ,+/- 129,Idaho,65 ,+/- 113,12 ,+/- 20,263 ,+/- 215,104 ,+/- 121,"1,744 ",+/- 937,Idaho,"4,599 ","+/- 1,405",0 ,+/- 263,"1,114 ",+/- 708,"11,906 ","+/- 2,740",0 ,+/- 263,Idaho,796 ,+/- 801,"1,284 ",+/- 821
Illinois,"1,959 ","+/- 1,056",572 ,+/- 363,"5,238 ","+/- 1,982","2,061 ",+/- 814,"12,828 ","+/- 2,026",Illinois,"4,698 ","+/- 2,178",943 ,+/- 595,749 ,+/- 607,"1,241 ",+/- 837,"17,472 ","+/- 3,479",Illinois,"6,397 ","+/- 1,860","2,151 ","+/- 1,435",720 ,+/- 604,"1,412,042 ","+/- 29,224","19,672 ","+/- 3,359",Illinois,"11,109 ","+/- 3,452","2,322 ","+/- 1,248","3,818 ","+/- 1,739","1,761 ","+/- 1,087",418 ,+/- 379,Illinois,"1,690 ",+/- 775,"3,518 ","+/- 1,575","11,703 ","+/- 2,309","4,761 ","+/- 1,500",909 ,+/- 559,Illinois,"10,379 ","+/- 2,423",100 ,+/- 122,174 ,+/- 172,"2,485 ","+/- 1,205",299 ,+/- 274,Illinois,"2,293 ","+/- 1,024","1,008 ",+/- 729,"9,262 ","+/- 2,593","4,430 ","+/- 1,215",562 ,+/- 535,Illinois,"6,915 ","+/- 1,778","1,804 ",+/- 924,455 ,+/- 376,"4,363 ","+/- 1,592",530 ,+/- 592,Illinois,717 ,+/- 466,"2,150 ","+/- 1,219",303 ,+/- 264,"4,949 ","+/- 1,876","11,722 ","+/- 2,441",Illinois,681 ,+/- 529,370 ,+/- 311,"5,454 ","+/- 1,617","2,659 ","+/- 1,157",724 ,+/- 483,Illinois,"12,412 ","+/- 1,985",241 ,+/- 187
Indiana,"2,729 ","+/- 1,480",201 ,+/- 248,"3,790 ","+/- 1,298",873 ,+/- 650,"5,806 ","+/- 1,597",Indiana,"2,900 ","+/- 1,901",400 ,+/- 363,87 ,+/- 102,179 ,+/- 174,"7,823 ","+/- 2,486",Indiana,"2,744 ","+/- 1,313",458 ,+/- 295,"1,187 ","+/- 1,401","28,173 ","+/- 4,299","833,652 ","+/- 21,800",Indiana,975 ,+/- 582,711 ,+/- 401,"8,527 ","+/- 2,172",993 ,+/- 826,207 ,+/- 248,Indiana,770 ,+/- 437,457 ,+/- 323,"12,383 ","+/- 2,350",868 ,+/- 577,298 ,+/- 239,Indiana,"2,379 ",+/- 890,26 ,+/- 53,600 ,+/- 427,282 ,+/- 248,"1,559 ","+/- 2,097",Indiana,808 ,+/- 470,357 ,+/- 262,"3,470 ","+/- 1,332","1,184 ",+/- 567,0 ,+/- 269,Indiana,"13,772 ","+/- 3,117",629 ,+/- 374,71 ,+/- 87,"2,389 ","+/- 1,012",196 ,+/- 196,Indiana,139 ,+/- 212,"1,378 ","+/- 1,025",303 ,+/- 486,"2,960 ","+/- 1,114","6,906 ","+/- 2,122",Indiana,"1,500 ",+/- 962,679 ,+/- 762,"2,043 ",+/- 929,"1,010 ",+/- 730,"1,100 ",+/- 903,Indiana,"2,906 ","+/- 1,101",570 ,+/- 495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,261 ,+/- 404,440 ,+/- 401,"2,142 ","+/- 1,063",590 ,+/- 434,"3,510 ","+/- 1,067",Iowa,"2,691 ","+/- 1,148","1,059 ","+/- 1,159",85 ,+/- 101,308 ,+/- 507,"1,403 ",+/- 698,Iowa,"1,629 ","+/- 1,084",502 ,+/- 469,314 ,+/- 306,"11,981 ","+/- 2,320","2,242 ",+/- 963,Iowa,"383,846 ","+/- 13,594","2,310 ","+/- 1,045","1,120 ",+/- 747,"1,155 ",+/- 853,311 ,+/- 326,Iowa,193 ,+/- 213,193 ,+/- 184,"1,203 ",+/- 731,"5,480 ","+/- 1,427",638 ,+/- 522,Iowa,"2,588 ",+/- 830,312 ,+/- 301,"7,380 ","+/- 1,935","1,311 ",+/- 939,0 ,+/- 228,Iowa,255 ,+/- 203,141 ,+/- 124,952 ,+/- 788,761 ,+/- 455,"1,508 ","+/- 1,188",Iowa,835 ,+/- 555,"1,273 ",+/- 698,161 ,+/- 203,642 ,+/- 498,385 ,+/- 507,Iowa,0 ,+/- 228,451 ,+/- 583,"3,562 ","+/- 1,885",320 ,+/- 266,"2,932 ","+/- 1,075",Iowa,502 ,+/- 321,17 ,+/- 36,534 ,+/- 404,"1,836 ",+/- 975,0 ,+/- 228,Iowa,"3,573 ","+/- 1,117",713 ,"+/- 1,128"
Kansas,"1,323 ",+/- 849,947 ,+/- 971,"2,689 ","+/- 1,338","1,292 ",+/- 743,"6,776 ","+/- 2,266",Kansas,"4,231 ","+/- 1,420",0 ,+/- 244,0 ,+/- 244,74 ,+/- 122,"3,805 ","+/- 1,424",Kansas,"2,970 ","+/- 1,884",624 ,+/- 550,387 ,+/- 513,"2,637 ","+/- 1,071","2,660 ",+/- 955,Kansas,"2,181 ","+/- 1,040","385,305 ","+/- 13,330",773 ,+/- 819,"1,614 ",+/- 979,4 ,+/- 8,Kansas,797 ,+/- 587,703 ,+/- 917,"2,736 ","+/- 1,340","1,774 ",+/- 916,641 ,+/- 692,Kansas,"24,307 ","+/- 3,964",233 ,+/- 327,"2,902 ","+/- 1,022","1,983 ","+/- 1,006",175 ,+/- 206,Kansas,"1,702 ","+/- 1,071","1,145 ",+/- 751,900 ,+/- 517,"1,476 ","+/- 1,357",423 ,+/- 385,Kansas,"2,021 ",+/- 969,"6,975 ","+/- 1,940",494 ,+/- 469,168 ,+/- 235,90 ,+/- 149,Kansas,663 ,+/- 949,426 ,+/- 455,865 ,+/- 557,"2,799 ","+/- 1,718","8,527 ","+/- 1,934",Kansas,394 ,+/- 394,0 ,+/- 244,"1,162 ",+/- 609,568 ,+/- 297,0 ,+/- 244,Kansas,237 ,+/- 212,422 ,+/- 375
Kentucky,"1,904 ",+/- 915,"1,567 ","+/- 1,232","2,014 ","+/- 1,228",680 ,+/- 475,"2,985 ",+/- 904,Kentucky,"1,121 ",+/- 871,191 ,+/- 188,137 ,+/- 164,177 ,+/- 170,"7,638 ","+/- 1,814",Kentucky,"4,830 ","+/- 1,896",144 ,+/- 234,129 ,+/- 198,"4,558 ","+/- 1,480","10,764 ","+/- 1,717",Kentucky,814 ,+/- 487,"1,665 ","+/- 1,171","532,445 ","+/- 21,669",739 ,+/- 528,147 ,+/- 183,Kentucky,"1,273 ",+/- 796,"1,311 ","+/- 1,023","4,759 ","+/- 2,005",777 ,+/- 659,"1,085 ",+/- 679,Kentucky,"2,578 ","+/- 1,293",239 ,+/- 321,163 ,+/- 246,260 ,+/- 291,828 ,+/- 893,Kentucky,287 ,+/- 290,273 ,+/- 363,"4,580 ","+/- 2,115","4,162 ","+/- 2,130",0 ,+/- 273,Kentucky,"13,469 ","+/- 2,441","3,014 ","+/- 1,878",393 ,+/- 368,"3,386 ","+/- 1,402",923 ,"+/- 1,056",Kentucky,0 ,+/- 273,"3,527 ","+/- 1,440",0 ,+/- 273,"14,336 ","+/- 3,211","6,849 ","+/- 2,648",Kentucky,701 ,+/- 530,110 ,+/- 179,"4,303 ","+/- 1,769",984 ,+/- 695,"4,534 ","+/- 2,064",Kentucky,876 ,+/- 484,0 ,+/- 273
Louisiana,"2,065 ","+/- 1,052",864 ,+/- 840,"1,687 ",+/- 881,"1,926 ","+/- 1,337","2,510 ",+/- 981,Louisiana,503 ,+/- 400,34 ,+/- 58,174 ,+/- 257,165 ,+/- 150,"9,137 ","+/- 2,504",Louisiana,"4,994 ","+/- 1,448",161 ,+/- 211,"1,073 ",+/- 820,"1,377 ",+/- 770,"1,190 ","+/- 1,070",Louisiana,177 ,+/- 179,"1,029 ",+/- 732,741 ,+/- 486,"538,217 ","+/- 19,562",292 ,+/- 438,Louisiana,"1,170 ","+/- 1,086",287 ,+/- 251,"1,378 ",+/- 839,315 ,+/- 285,"10,373 ","+/- 2,682",Louisiana,972 ,+/- 564,92 ,+/- 160,98 ,+/- 158,868 ,+/- 545,0 ,+/- 281,Louisiana,681 ,+/- 502,322 ,+/- 323,"1,221 ",+/- 627,"1,360 ",+/- 718,190 ,+/- 280,Louisiana,"1,736 ",+/- 801,"2,119 ","+/- 1,060",285 ,+/- 227,"2,225 ","+/- 1,183",271 ,+/- 320,Louisiana,148 ,+/- 178,929 ,+/- 624,343 ,+/- 456,"4,575 ","+/- 1,646","24,857 ","+/- 3,994",Louisiana,427 ,+/- 450,68 ,+/- 117,"1,710 ","+/- 1,317",902 ,"+/- 1,151",324 ,+/- 397,Louisiana,543 ,+/- 466,69 ,+/- 121
Maine,16 ,+/- 26,139 ,+/- 182,650 ,+/- 634,0 ,+/- 230,"1,320 ",+/- 670,Maine,544 ,+/- 478,"1,394 ",+/- 628,49 ,+/- 82,0 ,+/- 230,"1,781 ",+/- 779,Maine,699 ,+/- 650,129 ,+/- 205,0 ,+/- 230,413 ,+/- 458,0 ,+/- 230,Maine,59 ,+/- 74,0 ,+/- 230,0 ,+/- 230,521 ,+/- 627,"137,512 ","+/- 7,663",Maine,238 ,+/- 141,"3,518 ","+/- 1,081",0 ,+/- 230,264 ,+/- 445,20 ,+/- 35,Maine,119 ,+/- 205,0 ,+/- 230,0 ,+/- 230,0 ,+/- 230,"3,395 ","+/- 1,031",Maine,938 ,+/- 657,98 ,+/- 118,"1,956 ",+/- 945,271 ,+/- 199,0 ,+/- 230,Maine,343 ,+/- 299,25 ,+/- 42,277 ,+/- 245,648 ,+/- 500,0 ,+/- 230,Maine,437 ,+/- 225,194 ,+/- 188,0 ,+/- 230,"1,090 ",+/- 894,318 ,+/- 251,Maine,178 ,+/- 299,958 ,+/- 709,869 ,+/- 727,221 ,+/- 178,320 ,+/- 393,Maine,168 ,+/- 206,95 ,+/- 145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,"1,118 ",+/- 869,"1,497 ","+/- 1,161","3,126 ","+/- 1,520",316 ,+/- 292,"6,639 ","+/- 2,386",Maryland,"1,287 ",+/- 745,"2,895 ","+/- 1,283","3,935 ","+/- 1,167","21,189 ","+/- 3,944","11,155 ","+/- 2,734",Maryland,"5,689 ","+/- 1,923",739 ,+/- 463,"1,017 ","+/- 1,227","2,733 ","+/- 1,560","1,268 ","+/- 1,049",Maryland,263 ,+/- 274,"1,419 ","+/- 1,261","1,598 ","+/- 1,078",632 ,+/- 554,"1,228 ",+/- 667,Maryland,"581,828 ","+/- 21,961","3,290 ",+/- 948,"4,223 ","+/- 2,593",908 ,+/- 547,"1,466 ","+/- 1,211",Maryland,"2,403 ","+/- 1,900",0 ,+/- 285,55 ,+/- 91,206 ,+/- 247,620 ,+/- 519,Maryland,"6,810 ","+/- 2,003",763 ,+/- 873,"11,910 ","+/- 2,578","8,192 ","+/- 2,672",0 ,+/- 285,Maryland,"3,517 ","+/- 1,360",853 ,+/- 688,326 ,+/- 323,"14,019 ","+/- 2,317",681 ,+/- 552,Maryland,676 ,+/- 757,"3,310 ","+/- 1,146",0 ,+/- 285,"2,906 ","+/- 1,676","6,650 ","+/- 2,687",Maryland,714 ,+/- 542,889 ,+/- 757,"22,050 ","+/- 3,569","1,697 ",+/- 856,"4,826 ","+/- 1,541",Maryland,"1,255 ",+/- 743,0 ,+/- 285
Massachusetts,415 ,+/- 327,"1,726 ","+/- 1,610","1,362 ",+/- 699,368 ,+/- 591,"11,981 ","+/- 2,920",Massachusetts,"2,117 ","+/- 1,163","11,112 ","+/- 2,559",65 ,+/- 107,"1,726 ",+/- 743,"13,714 ","+/- 3,481",Massachusetts,"1,954 ",+/- 791,"1,798 ","+/- 1,780",149 ,+/- 176,"6,326 ","+/- 2,683","1,810 ",+/- 997,Massachusetts,0 ,+/- 283,209 ,+/- 184,438 ,+/- 378,64 ,+/- 106,"4,228 ","+/- 1,129",Massachusetts,"2,984 ","+/- 1,463","677,839 ","+/- 18,441","3,521 ","+/- 1,316","1,351 ",+/- 689,164 ,+/- 163,Massachusetts,"1,608 ","+/- 1,156",288 ,+/- 245,0 ,+/- 283,416 ,+/- 356,"10,775 ","+/- 2,430",Massachusetts,"6,850 ","+/- 2,072",344 ,+/- 372,"22,409 ","+/- 3,867","3,313 ","+/- 1,174",153 ,+/- 187,Massachusetts,"3,233 ","+/- 1,550",385 ,+/- 443,667 ,+/- 445,"5,264 ","+/- 1,342","2,941 ","+/- 1,356",Massachusetts,"6,316 ","+/- 1,543",566 ,+/- 455,0 ,+/- 283,922 ,+/- 632,"2,242 ",+/- 825,Massachusetts,636 ,+/- 449,"1,413 ",+/- 593,"4,885 ","+/- 1,901","2,219 ","+/- 1,364",190 ,+/- 248,Massachusetts,819 ,+/- 527,64 ,+/- 106
