"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,
Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2006 American Community Survey 1-Year Estimates,,,,
"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,
,Alabama,,Alaska,,Arizona,,Arkansas,,California,,,Colorado,,Connecticut,,Delaware,,District of Columbia ,,Florida,,,Georgia,,Hawaii,,Idaho,,Illinois,,Indiana,,,Iowa,,Kansas,,Kentucky,,Louisiana,,Maine,,,Maryland,,Massachusetts,,Michigan,,Minnesota,,Mississippi,,,Missouri,,Montana,,Nebraska,,Nevada,,New Hampshire,,,New Jersey,,New Mexico,,New York,,North Carolina,,North Dakota,,,Ohio,,Oklahoma,,Oregon,,Pennsylvania,,Puerto Rico,,,Rhode Island,,South Carolina,,South Dakota,,Tennessee,,Texas,,,Utah,,Vermont,,Virginia,,Washington,,West Virginia,,,Wisconsin,,Wyoming,
Delaware,0 ,+/- 261,0 ,+/- 261,55 ,+/- 93,204 ,+/- 329,325 ,+/- 256,Delaware,160 ,+/- 131,589 ,+/- 703,"86,261 ","+/- 7,952",23 ,+/- 32,"1,613 ",+/- 677,Delaware,979 ,+/- 730,0 ,+/- 261,0 ,+/- 261,571 ,+/- 426,391 ,+/- 289,Delaware,136 ,+/- 182,0 ,+/- 261,99 ,+/- 163,136 ,+/- 224,283 ,+/- 286,Delaware,"7,065 ","+/- 1,637",301 ,+/- 273,211 ,+/- 337,0 ,+/- 261,375 ,+/- 548,Delaware,239 ,+/- 273,0 ,+/- 261,28 ,+/- 46,53 ,+/- 88,87 ,+/- 146,Delaware,"5,245 ","+/- 1,974",0 ,+/- 261,"1,523 ",+/- 683,614 ,+/- 585,0 ,+/- 261,Delaware,291 ,+/- 367,0 ,+/- 261,54 ,+/- 93,"7,588 ","+/- 2,275",0 ,+/- 261,Delaware,413 ,+/- 523,135 ,+/- 167,0 ,+/- 261,176 ,+/- 210,292 ,+/- 242,Delaware,70 ,+/- 82,0 ,+/- 261,893 ,+/- 541,207 ,+/- 238,203 ,+/- 245,Delaware,0 ,+/- 261,0 ,+/- 261
District of Columbia ,0 ,+/- 292,288 ,+/- 356,225 ,+/- 215,174 ,+/- 280,"2,672 ","+/- 1,258",District of Columbia ,135 ,+/- 166,"1,033 ",+/- 572,"2,474 ",+/- 475,"58,569 ","+/- 5,619",892 ,+/- 524,District of Columbia ,921 ,+/- 710,123 ,+/- 202,130 ,+/- 106,"1,796 ",+/- 694,627 ,+/- 758,District of Columbia ,117 ,+/- 193,359 ,+/- 359,536 ,+/- 563,274 ,+/- 316,113 ,+/- 188,District of Columbia ,"10,842 ","+/- 2,460",755 ,+/- 515,719 ,+/- 752,68 ,+/- 79,440 ,+/- 361,District of Columbia ,276 ,+/- 219,27 ,+/- 46,0 ,+/- 292,49 ,+/- 82,265 ,+/- 201,District of Columbia ,784 ,+/- 370,181 ,+/- 217,"4,831 ","+/- 1,471","1,730 ",+/- 916,0 ,+/- 292,District of Columbia ,"1,169 ",+/- 694,154 ,+/- 186,154 ,+/- 194,"2,918 ","+/- 1,152",100 ,+/- 124,District of Columbia ,189 ,+/- 205,502 ,+/- 403,0 ,+/- 292,50 ,+/- 84,"2,015 ","+/- 1,154",District of Columbia ,201 ,+/- 201,0 ,+/- 292,"6,737 ","+/- 1,636",464 ,+/- 323,205 ,+/- 253,District of Columbia ,266 ,+/- 256,0 ,+/- 292
Florida,"13,015 ","+/- 2,462","4,995 ","+/- 1,648","6,030 ","+/- 2,457","3,232 ","+/- 2,024","27,658 ","+/- 4,016",Florida,"9,275 ","+/- 3,082","13,989 ","+/- 3,175","1,685 ","+/- 1,013","1,340 ",+/- 707,"2,485,338 ","+/- 43,189",Florida,"34,679 ","+/- 5,014","4,274 ","+/- 2,047","1,358 ",+/- 774,"26,188 ","+/- 4,263","13,454 ","+/- 4,171",Florida,"2,818 ","+/- 1,646","2,274 ","+/- 1,262","8,999 ","+/- 3,150","15,995 ","+/- 3,499","5,652 ","+/- 2,478",Florida,"14,340 ","+/- 2,711","27,188 ","+/- 5,176","30,983 ","+/- 4,937","3,950 ","+/- 1,514","13,291 ","+/- 3,245",Florida,"8,085 ","+/- 2,393",713 ,+/- 624,"1,390 ",+/- 808,"4,163 ","+/- 2,026","3,284 ","+/- 1,427",Florida,"36,055 ","+/- 5,076","2,131 ","+/- 1,239","87,576 ","+/- 7,883","23,862 ","+/- 4,207",402 ,+/- 422,Florida,"21,113 ","+/- 3,663","1,783 ",+/- 857,"2,323 ","+/- 1,127","21,007 ","+/- 2,960","20,687 ","+/- 4,268",Florida,"2,071 ",+/- 830,"9,728 ","+/- 2,343",422 ,+/- 404,"12,387 ","+/- 2,898","30,708 ","+/- 4,393",Florida,"2,250 ","+/- 1,276","2,404 ","+/- 1,232","19,783 ","+/- 3,250","5,452 ","+/- 1,717","3,592 ","+/- 1,478",Florida,"9,286 ","+/- 2,607",389 ,+/- 310
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,"14,873 ","+/- 2,233","2,232 ","+/- 1,068","5,024 ","+/- 1,491","2,851 ","+/- 1,332","24,662 ","+/- 5,274",Georgia,"3,450 ","+/- 1,171","5,580 ","+/- 2,796","2,081 ","+/- 1,573","1,860 ",+/- 830,"75,182 ","+/- 8,524",Georgia,"1,359,227 ","+/- 30,903","1,120 ",+/- 912,457 ,+/- 385,"13,676 ","+/- 3,694","6,948 ","+/- 2,417",Georgia,"2,568 ","+/- 1,378","1,862 ","+/- 1,297","4,506 ","+/- 1,595","19,472 ","+/- 4,287","1,269 ",+/- 689,Georgia,"6,731 ","+/- 1,937","5,068 ","+/- 1,565","5,167 ","+/- 1,431","2,945 ","+/- 1,984","5,336 ","+/- 2,036",Georgia,"5,232 ","+/- 2,140","1,159 ","+/- 1,337","1,547 ",+/- 892,"2,120 ","+/- 1,127",845 ,+/- 538,Georgia,"9,684 ","+/- 3,099",337 ,+/- 326,"26,759 ","+/- 4,466","17,226 ","+/- 3,217",295 ,+/- 356,Georgia,"8,254 ","+/- 2,715","3,337 ","+/- 1,872","1,198 ",+/- 653,"8,690 ","+/- 2,379","1,480 ",+/- 957,Georgia,778 ,+/- 512,"16,774 ","+/- 3,357",634 ,+/- 742,"14,737 ","+/- 3,050","16,121 ","+/- 3,176",Georgia,711 ,+/- 453,542 ,+/- 572,"12,772 ","+/- 2,636","3,886 ","+/- 1,559","3,206 ","+/- 2,275",Georgia,"4,028 ","+/- 2,397",380 ,+/- 425
Hawaii,332 ,+/- 350,"2,906 ","+/- 1,704","1,718 ",+/- 830,0 ,+/- 267,"14,459 ","+/- 2,477",Hawaii,"2,254 ","+/- 1,190",627 ,+/- 386,0 ,+/- 267,262 ,+/- 281,"2,456 ",+/- 954,Hawaii,"2,250 ","+/- 1,671","122,884 ","+/- 8,725",0 ,+/- 267,"1,996 ","+/- 1,224",351 ,+/- 363,Hawaii,148 ,+/- 120,496 ,+/- 502,705 ,+/- 605,238 ,+/- 179,443 ,+/- 483,Hawaii,459 ,+/- 375,506 ,+/- 529,193 ,+/- 152,529 ,+/- 484,251 ,+/- 159,Hawaii,284 ,+/- 164,461 ,+/- 745,46 ,+/- 77,"1,383 ",+/- 690,500 ,+/- 544,Hawaii,745 ,+/- 496,989 ,+/- 624,"2,654 ","+/- 1,227","1,785 ",+/- 972,0 ,+/- 267,Hawaii,674 ,+/- 377,744 ,+/- 676,"1,487 ",+/- 818,"1,956 ","+/- 1,244",0 ,+/- 267,Hawaii,425 ,+/- 515,560 ,+/- 477,201 ,+/- 233,666 ,+/- 444,"4,405 ","+/- 1,372",Hawaii,288 ,+/- 321,0 ,+/- 267,"3,423 ","+/- 1,434","3,212 ","+/- 1,603",0 ,+/- 267,Hawaii,257 ,+/- 321,101 ,+/- 169
Idaho,170 ,+/- 202,995 ,+/- 704,"3,178 ","+/- 1,408",225 ,+/- 267,"13,537 ","+/- 3,236",Idaho,"3,428 ","+/- 1,342",58 ,+/- 114,0 ,+/- 253,226 ,+/- 222,"1,428 ",+/- 654,Idaho,111 ,+/- 134,786 ,+/- 554,"227,023 ","+/- 11,559",607 ,+/- 402,86 ,+/- 118,Idaho,"2,416 ","+/- 2,066",582 ,+/- 682,382 ,+/- 505,93 ,+/- 160,83 ,+/- 135,Idaho,177 ,+/- 231,0 ,+/- 253,488 ,+/- 520,875 ,+/- 703,483 ,+/- 477,Idaho,807 ,+/- 507,"3,386 ","+/- 1,480",162 ,+/- 183,"3,058 ","+/- 1,083",471 ,+/- 458,Idaho,0 ,+/- 253,203 ,+/- 229,273 ,+/- 371,273 ,+/- 326,247 ,+/- 245,Idaho,"1,356 ",+/- 915,337 ,+/- 322,"7,136 ","+/- 1,962",585 ,+/- 461,0 ,+/- 253,Idaho,6 ,+/- 11,39 ,+/- 59,837 ,+/- 767,491 ,+/- 378,"5,042 ","+/- 2,175",Idaho,"5,921 ","+/- 2,007",0 ,+/- 253,952 ,+/- 687,"12,195 ","+/- 2,712",70 ,+/- 131,Idaho,319 ,+/- 232,"1,047 ",+/- 674
Illinois,"1,286 ",+/- 571,"1,742 ","+/- 1,211","5,924 ","+/- 1,472","2,309 ","+/- 1,434","15,322 ","+/- 3,435",Illinois,"5,901 ","+/- 1,546","2,771 ","+/- 1,234",460 ,+/- 517,"1,596 ","+/- 1,468","17,271 ","+/- 3,280",Illinois,"3,854 ","+/- 1,249","1,609 ",+/- 688,"2,069 ","+/- 1,588","1,662,179 ","+/- 36,079","20,749 ","+/- 3,308",Illinois,"7,544 ","+/- 1,746","3,225 ","+/- 1,155","4,288 ","+/- 1,356","2,956 ","+/- 1,038",308 ,+/- 330,Illinois,"2,936 ","+/- 1,131","2,317 ",+/- 795,"14,740 ","+/- 2,824","5,186 ","+/- 1,660","2,390 ",+/- 878,Illinois,"17,787 ","+/- 3,074",265 ,+/- 274,"1,624 ",+/- 673,"2,075 ",+/- 816,297 ,+/- 381,Illinois,"3,058 ","+/- 1,134",865 ,+/- 565,"7,523 ","+/- 1,814","4,031 ","+/- 1,632",324 ,+/- 261,Illinois,"7,612 ","+/- 2,544","1,104 ",+/- 633,"1,709 ","+/- 1,392","4,369 ","+/- 1,766","3,157 ","+/- 2,732",Illinois,423 ,+/- 536,"2,620 ","+/- 1,128",372 ,+/- 403,"5,164 ","+/- 1,546","14,431 ","+/- 3,775",Illinois,723 ,+/- 501,546 ,+/- 495,"6,401 ","+/- 2,306","5,358 ","+/- 1,794",637 ,+/- 359,Illinois,"16,802 ","+/- 2,790",37 ,+/- 64
Indiana,"1,551 ","+/- 1,289",130 ,+/- 174,"2,434 ","+/- 1,080","1,201 ",+/- 780,"7,374 ","+/- 2,247",Indiana,"1,277 ",+/- 406,967 ,+/- 561,180 ,+/- 171,0 ,+/- 263,"10,469 ","+/- 2,456",Indiana,"4,010 ","+/- 1,665",559 ,+/- 488,363 ,+/- 436,"34,027 ","+/- 4,860","884,452 ","+/- 21,803",Indiana,"1,679 ",+/- 715,881 ,+/- 635,"11,572 ","+/- 2,752","2,506 ","+/- 1,194",0 ,+/- 263,Indiana,"1,417 ",+/- 709,955 ,+/- 549,"14,603 ","+/- 2,470",997 ,+/- 575,"1,365 ","+/- 1,035",Indiana,"3,904 ","+/- 1,894",417 ,+/- 671,985 ,+/- 636,716 ,+/- 559,145 ,+/- 258,Indiana,921 ,+/- 414,420 ,+/- 486,"3,166 ","+/- 1,167","4,265 ","+/- 1,590",139 ,+/- 139,Indiana,"12,861 ","+/- 2,189",749 ,+/- 621,671 ,+/- 354,"2,764 ",+/- 997,56 ,+/- 95,Indiana,0 ,+/- 263,"1,420 ",+/- 789,255 ,+/- 281,"3,725 ","+/- 1,395","10,493 ","+/- 2,578",Indiana,"2,951 ","+/- 2,077",62 ,+/- 101,"2,400 ",+/- 963,"2,066 ","+/- 1,246",699 ,+/- 443,Indiana,"4,237 ","+/- 2,133",62 ,+/- 102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,740 ,+/- 462,109 ,+/- 162,"1,702 ",+/- 746,675 ,+/- 573,"6,764 ","+/- 2,173",Iowa,"1,893 ","+/- 1,016",248 ,+/- 248,153 ,+/- 183,65 ,+/- 108,"2,483 ",+/- 990,Iowa,503 ,+/- 571,65 ,+/- 107,328 ,+/- 351,"12,255 ","+/- 2,504","2,862 ",+/- 900,Iowa,"412,459 ","+/- 13,865","3,075 ","+/- 1,265",151 ,+/- 239,"1,299 ","+/- 1,146",179 ,+/- 169,Iowa,675 ,+/- 522,129 ,+/- 121,"2,595 ","+/- 1,455","7,368 ","+/- 1,381",832 ,+/- 917,Iowa,"6,410 ","+/- 1,835",95 ,+/- 109,"8,648 ","+/- 1,920","1,013 ","+/- 1,030",47 ,+/- 83,Iowa,106 ,+/- 98,563 ,+/- 602,686 ,+/- 389,838 ,+/- 620,390 ,+/- 430,Iowa,"1,869 ",+/- 920,"1,040 ",+/- 500,"1,557 ",+/- 911,560 ,+/- 403,59 ,+/- 97,Iowa,0 ,+/- 221,327 ,+/- 259,"2,330 ",+/- 769,806 ,+/- 499,"4,997 ","+/- 2,060",Iowa,841 ,+/- 578,0 ,+/- 221,"1,289 ",+/- 741,676 ,+/- 415,133 ,+/- 116,Iowa,"3,953 ","+/- 1,113",502 ,+/- 400
Kansas,938 ,+/- 788,412 ,+/- 381,"1,695 ",+/- 842,"2,495 ","+/- 1,456","8,150 ","+/- 2,460",Kansas,"6,752 ","+/- 2,014",190 ,+/- 211,779 ,"+/- 1,262",96 ,+/- 164,"2,290 ",+/- 862,Kansas,"3,130 ","+/- 1,506",237 ,+/- 232,43 ,+/- 57,"2,374 ","+/- 1,011",994 ,+/- 555,Kansas,"2,515 ","+/- 1,388","401,500 ","+/- 15,698","1,289 ",+/- 674,"1,425 ",+/- 851,190 ,+/- 298,Kansas,462 ,+/- 399,402 ,+/- 410,741 ,+/- 337,"1,136 ",+/- 547,676 ,+/- 458,Kansas,"27,468 ","+/- 4,019",570 ,+/- 467,"3,533 ","+/- 1,587",869 ,+/- 719,59 ,+/- 97,Kansas,"1,174 ",+/- 741,"1,940 ","+/- 1,281","3,103 ","+/- 1,444","1,933 ","+/- 1,310",39 ,+/- 63,Kansas,"2,141 ","+/- 1,517","6,631 ","+/- 1,971",508 ,+/- 413,621 ,+/- 409,112 ,+/- 184,Kansas,0 ,+/- 237,"1,296 ",+/- 856,837 ,+/- 676,"2,291 ","+/- 1,307","8,762 ","+/- 2,407",Kansas,"1,272 ","+/- 1,230",22 ,+/- 46,"1,594 ",+/- 928,805 ,+/- 589,181 ,+/- 180,Kansas,493 ,+/- 305,374 ,+/- 377
Kentucky,"3,863 ","+/- 1,559",187 ,+/- 244,"1,049 ",+/- 576,"1,076 ",+/- 949,"5,461 ","+/- 1,958",Kentucky,"1,917 ",+/- 871,265 ,+/- 272,38 ,+/- 70,174 ,+/- 159,"10,918 ","+/- 2,773",Kentucky,"5,249 ","+/- 1,728",859 ,+/- 611,265 ,+/- 304,"5,748 ","+/- 1,759","12,264 ","+/- 2,476",Kentucky,"1,386 ","+/- 1,161",578 ,+/- 353,"575,640 ","+/- 18,018",982 ,+/- 565,512 ,+/- 368,Kentucky,"3,187 ","+/- 2,306",772 ,+/- 566,"4,360 ","+/- 1,781",610 ,+/- 387,653 ,+/- 535,Kentucky,"3,628 ","+/- 1,856",93 ,+/- 101,321 ,+/- 379,940 ,+/- 719,57 ,+/- 107,Kentucky,463 ,+/- 332,130 ,+/- 215,"2,574 ","+/- 1,082","3,836 ","+/- 1,341",0 ,+/- 267,Kentucky,"15,158 ","+/- 3,200","1,163 ",+/- 621,120 ,+/- 126,"1,479 ",+/- 579,145 ,+/- 252,Kentucky,100 ,+/- 122,915 ,+/- 525,97 ,+/- 125,"13,581 ","+/- 3,049","6,361 ","+/- 1,994",Kentucky,464 ,+/- 617,128 ,+/- 104,"4,204 ","+/- 1,932",868 ,+/- 557,"2,415 ","+/- 1,246",Kentucky,708 ,+/- 793,78 ,+/- 134
Louisiana,"2,581 ",+/- 952,152 ,+/- 185,235 ,+/- 160,"2,486 ","+/- 1,470","5,286 ","+/- 1,772",Louisiana,"1,108 ",+/- 586,"1,047 ",+/- 665,466 ,+/- 466,531 ,+/- 369,"4,853 ","+/- 1,520",Louisiana,"4,444 ","+/- 1,658",930 ,+/- 886,313 ,+/- 416,"1,473 ",+/- 918,889 ,+/- 703,Louisiana,"1,400 ","+/- 1,223",174 ,+/- 138,"1,219 ",+/- 668,"702,219 ","+/- 21,329",64 ,+/- 116,Louisiana,"2,264 ","+/- 1,038",237 ,+/- 254,"2,081 ","+/- 1,293",477 ,+/- 390,"11,108 ","+/- 2,607",Louisiana,"2,287 ",+/- 998,268 ,+/- 312,281 ,+/- 464,735 ,+/- 513,62 ,+/- 104,Louisiana,203 ,+/- 206,563 ,+/- 650,"1,921 ","+/- 1,144","1,586 ",+/- 765,0 ,+/- 267,Louisiana,"1,513 ",+/- 707,"1,455 ",+/- 794,612 ,+/- 401,"1,096 ",+/- 575,385 ,+/- 410,Louisiana,78 ,+/- 129,"1,819 ","+/- 1,341",46 ,+/- 75,"1,416 ",+/- 654,"30,477 ","+/- 5,340",Louisiana,452 ,+/- 411,0 ,+/- 267,"1,538 ",+/- 678,546 ,+/- 456,72 ,+/- 95,Louisiana,510 ,+/- 411,587 ,+/- 808
Maine,80 ,+/- 131,220 ,+/- 195,164 ,+/- 169,38 ,+/- 65,"1,123 ",+/- 665,Maine,403 ,+/- 366,"3,181 ","+/- 1,169",0 ,+/- 223,0 ,+/- 223,"4,621 ","+/- 1,493",Maine,0 ,+/- 223,115 ,+/- 135,0 ,+/- 223,50 ,+/- 83,351 ,+/- 326,Maine,0 ,+/- 223,56 ,+/- 91,51 ,+/- 84,314 ,+/- 273,"150,926 ","+/- 9,370",Maine,391 ,+/- 328,"7,107 ","+/- 1,939",996 ,+/- 696,168 ,+/- 218,152 ,+/- 251,Maine,0 ,+/- 223,0 ,+/- 223,0 ,+/- 223,0 ,+/- 223,"4,271 ","+/- 1,775",Maine,"1,069 ",+/- 490,126 ,+/- 167,"2,829 ",+/- 945,667 ,+/- 382,30 ,+/- 53,Maine,"1,720 ","+/- 1,387",14 ,+/- 23,170 ,+/- 184,"1,188 ",+/- 649,87 ,+/- 108,Maine,612 ,+/- 439,239 ,+/- 273,41 ,+/- 69,481 ,+/- 525,"1,647 ","+/- 1,281",Maine,35 ,+/- 60,522 ,+/- 352,"1,962 ",+/- 919,75 ,+/- 100,95 ,+/- 122,Maine,172 ,+/- 159,124 ,+/- 214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,"1,486 ","+/- 1,033",183 ,+/- 276,"1,504 ",+/- 675,116 ,+/- 143,"10,194 ","+/- 2,528",Maryland,"1,913 ","+/- 1,079","3,683 ",+/- 848,"4,622 ","+/- 1,322","22,286 ","+/- 3,665","7,965 ","+/- 1,876",Maryland,"3,797 ","+/- 1,357","1,627 ","+/- 1,161",222 ,+/- 213,"2,655 ","+/- 1,027","1,206 ","+/- 1,062",Maryland,283 ,+/- 469,189 ,+/- 213,"1,167 ",+/- 771,"3,975 ","+/- 1,901",477 ,+/- 481,Maryland,"621,491 ","+/- 22,568","3,214 ","+/- 1,133","3,159 ","+/- 1,254",574 ,+/- 614,"1,417 ",+/- 487,Maryland,"1,707 ","+/- 1,977",179 ,+/- 172,114 ,+/- 135,"1,605 ",+/- 902,"1,395 ","+/- 1,338",Maryland,"8,935 ","+/- 1,979",366 ,+/- 280,"15,819 ","+/- 3,764","7,270 ","+/- 1,919",48 ,+/- 79,Maryland,"4,245 ","+/- 1,327",305 ,+/- 335,829 ,"+/- 1,254","14,470 ","+/- 2,120",189 ,+/- 228,Maryland,"1,092 ","+/- 1,139","4,113 ","+/- 2,568",0 ,+/- 277,808 ,+/- 617,"10,054 ","+/- 3,557",Maryland,"1,554 ","+/- 1,114",643 ,+/- 484,"22,977 ","+/- 3,390",937 ,+/- 529,"2,719 ",+/- 984,Maryland,621 ,+/- 376,0 ,+/- 277
Massachusetts,364 ,+/- 303,"1,531 ","+/- 1,128","1,404 ",+/- 763,443 ,+/- 430,"11,605 ","+/- 2,768",Massachusetts,"2,711 ","+/- 1,575","13,185 ","+/- 2,404",104 ,+/- 125,"1,030 ",+/- 469,"9,685 ","+/- 2,495",Massachusetts,"2,160 ","+/- 1,113",316 ,+/- 218,186 ,+/- 179,"4,220 ","+/- 1,764","1,680 ","+/- 1,494",Massachusetts,501 ,+/- 410,125 ,+/- 128,420 ,+/- 462,"1,564 ",+/- 661,"4,438 ","+/- 1,479",Massachusetts,"2,574 ",+/- 892,"719,437 ","+/- 23,086","2,065 ",+/- 905,"1,544 ","+/- 1,338",52 ,+/- 85,Massachusetts,"1,306 ",+/- 749,164 ,+/- 262,337 ,+/- 418,812 ,+/- 843,"9,209 ","+/- 1,831",Massachusetts,"7,841 ","+/- 1,838",576 ,+/- 443,"19,563 ","+/- 3,089","2,883 ","+/- 1,461",131 ,+/- 214,Massachusetts,"2,395 ",+/- 891,665 ,+/- 467,737 ,+/- 536,"5,515 ","+/- 1,610","4,214 ","+/- 2,073",Massachusetts,"8,885 ","+/- 2,608","1,371 ",+/- 847,54 ,+/- 89,"1,636 ",+/- 962,"3,393 ","+/- 1,237",Massachusetts,253 ,+/- 279,"2,091 ",+/- 718,"3,533 ","+/- 1,624","1,990 ",+/- 806,345 ,+/- 560,Massachusetts,"1,545 ",+/- 884,105 ,+/- 174
Michigan,"2,181 ",+/- 988,"1,363 ",+/- 785,"2,602 ","+/- 1,008","1,313 ",+/- 826,"9,623 ","+/- 2,134",Michigan,"2,812 ","+/- 1,550",733 ,+/- 335,96 ,+/- 115,152 ,+/- 180,"13,738 ","+/- 2,940",Michigan,"3,718 ","+/- 1,178",499 ,+/- 455,508 ,+/- 419,"12,623 ","+/- 2,475","7,867 ","+/- 1,619",Michigan,"1,537 ",+/- 809,"2,133 ","+/- 1,263","2,992 ","+/- 1,273","1,784 ",+/- 906,510 ,+/- 576,Michigan,606 ,+/- 342,"2,243 ","+/- 1,242","1,272,755 ","+/- 26,575","2,068 ",+/- 876,"1,719 ","+/- 1,438",Michigan,"2,101 ",+/- 934,286 ,+/- 229,"1,108 ",+/- 691,"2,834 ","+/- 1,341",227 ,+/- 263,Michigan,"2,006 ","+/- 1,189",388 ,+/- 326,"4,739 ","+/- 1,497","3,518 ","+/- 1,234",261 ,+/- 249,Michigan,"12,493 ","+/- 2,220","1,092 ",+/- 992,"1,009 ",+/- 570,"3,792 ","+/- 1,187",0 ,+/- 235,Michigan,223 ,+/- 345,"2,090 ","+/- 1,267",122 ,+/- 145,"4,260 ","+/- 1,681","9,667 ","+/- 2,655",Michigan,724 ,+/- 383,624 ,+/- 820,"3,526 ","+/- 1,447","1,983 ","+/- 1,000",128 ,+/- 138,Michigan,"3,723 ","+/- 1,081",424 ,+/- 410
