"Table with row headers in column A, L, W, AH, AS, BD, BO, BZ, CK, CV, and DG, and column headers in rows 6 through 8 and 46 through 48.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Table 1.  Movers Within and Between States, the District of Columbia, and Puerto Rico",,,,
Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,,,,,,,,Dataset: 2007 American Community Survey 1-Year Estimates,,,,
"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,,,,,,,,"Universe: Population 1 year and over who moved within or between states, the District of Columbia, and Puerto Rico",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,,,,,,,,Current residence in --,Residence 1 year ago in --,,,
,Alabama,,Alaska,,Arizona,,Arkansas,,California,,,Colorado,,Connecticut,,Delaware,,District of Columbia ,,Florida,,,Georgia,,Hawaii,,Idaho,,Illinois,,Indiana,,,Iowa,,Kansas,,Kentucky,,Louisiana,,Maine,,,Maryland,,Massachusetts,,Michigan,,Minnesota,,Mississippi,,,Missouri,,Montana,,Nebraska,,Nevada,,New Hampshire,,,New Jersey,,New Mexico,,New York,,North Carolina,,North Dakota,,,Ohio,,Oklahoma,,Oregon,,Pennsylvania,,Puerto Rico,,,Rhode Island,,South Carolina,,South Dakota,,Tennessee,,Texas,,,Utah,,Vermont,,Virginia,,Washington,,West Virginia,,,Wisconsin,,Wyoming,
Delaware,185 ,+/- 225,60 ,+/- 101,324 ,+/- 386,0 ,+/- 261,214 ,+/- 217,Delaware,484 ,+/- 560,539 ,+/- 430,"82,986 ","+/- 6,949",170 ,+/- 148,"1,314 ",+/- 809,Delaware,304 ,+/- 354,0 ,+/- 261,0 ,+/- 261,107 ,+/- 172,502 ,+/- 505,Delaware,60 ,+/- 104,237 ,+/- 271,36 ,+/- 61,288 ,+/- 330,0 ,+/- 261,Delaware,"5,631 ","+/- 1,601","1,274 ",+/- 726,903 ,+/- 725,117 ,+/- 140,406 ,+/- 404,Delaware,0 ,+/- 261,0 ,+/- 261,0 ,+/- 261,789 ,"+/- 1,159",84 ,+/- 100,Delaware,"6,461 ","+/- 1,626",167 ,+/- 279,"3,848 ","+/- 1,362","1,038 ",+/- 962,0 ,+/- 261,Delaware,280 ,+/- 413,210 ,+/- 255,0 ,+/- 273,"10,526 ","+/- 3,022",306 ,+/- 471,Delaware,262 ,+/- 195,480 ,+/- 706,0 ,+/- 261,99 ,+/- 165,"1,683 ",+/- 811,Delaware,0 ,+/- 261,16 ,+/- 27,"1,123 ",+/- 578,21 ,+/- 39,100 ,+/- 144,Delaware,0 ,+/- 261,50 ,+/- 82
District of Columbia ,453 ,+/- 492,0 ,+/- 300,296 ,+/- 308,574 ,+/- 706,"4,178 ","+/- 1,801",District of Columbia ,489 ,+/- 382,"1,438 ",+/- 776,471 ,+/- 284,"58,181 ","+/- 6,847","2,307 ",+/- 985,District of Columbia ,501 ,+/- 348,252 ,+/- 260,47 ,+/- 77,"1,239 ",+/- 518,124 ,+/- 163,District of Columbia ,111 ,+/- 184,0 ,+/- 300,202 ,+/- 218,96 ,+/- 158,53 ,+/- 89,District of Columbia ,"14,647 ","+/- 2,724","1,659 ",+/- 714,419 ,+/- 268,0 ,+/- 300,0 ,+/- 300,District of Columbia ,355 ,+/- 336,119 ,+/- 197,102 ,+/- 175,53 ,+/- 89,108 ,+/- 112,District of Columbia ,778 ,+/- 362,107 ,+/- 194,"3,751 ",+/- 957,534 ,+/- 323,0 ,+/- 300,District of Columbia ,"1,232 ",+/- 709,0 ,+/- 300,400 ,+/- 374,"1,406 ",+/- 567,0 ,+/- 300,District of Columbia ,415 ,+/- 235,103 ,+/- 171,53 ,+/- 90,124 ,+/- 143,968 ,+/- 441,District of Columbia ,0 ,+/- 300,172 ,+/- 202,"6,365 ","+/- 1,650",586 ,+/- 512,163 ,+/- 168,District of Columbia ,204 ,+/- 178,0 ,+/- 300
Florida,"13,391 ","+/- 3,414","6,221 ","+/- 2,565","3,872 ","+/- 1,260","1,883 ","+/- 1,215","20,661 ","+/- 3,287",Florida,"10,966 ","+/- 3,673","13,719 ","+/- 2,487","1,158 ",+/- 676,"1,321 ",+/- 650,"2,388,961 ","+/- 38,726",Florida,"31,752 ","+/- 5,476","2,678 ","+/- 1,587","1,122 ",+/- 699,"18,065 ","+/- 3,367","13,047 ","+/- 3,430",Florida,"1,425 ",+/- 694,"1,402 ",+/- 758,"9,255 ","+/- 2,601","5,901 ","+/- 1,924","4,872 ","+/- 1,857",Florida,"13,441 ","+/- 2,883","24,301 ","+/- 4,538","22,360 ","+/- 4,683","5,005 ","+/- 1,478","6,103 ","+/- 2,040",Florida,"4,774 ","+/- 1,585",481 ,+/- 364,950 ,+/- 604,"2,141 ","+/- 1,176","2,757 ","+/- 1,008",Florida,"23,909 ","+/- 3,931",835 ,+/- 537,"63,312 ","+/- 5,266","15,249 ","+/- 3,512",753 ,+/- 831,Florida,"23,340 ","+/- 3,562","3,528 ","+/- 1,511","2,119 ",+/- 891,"25,668 ","+/- 4,323","18,832 ","+/- 3,980",Florida,"3,530 ","+/- 1,805","8,460 ","+/- 2,141",682 ,+/- 693,"10,052 ","+/- 2,762","24,855 ","+/- 4,473",Florida,"1,645 ","+/- 1,047","1,139 ",+/- 764,"21,684 ","+/- 4,054","7,426 ","+/- 2,861","2,778 ","+/- 1,219",Florida,"6,744 ","+/- 2,088",795 ,+/- 496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,"17,724 ","+/- 2,931","2,063 ","+/- 1,774","4,385 ","+/- 1,703","2,285 ","+/- 1,195","21,454 ","+/- 4,225",Georgia,"3,194 ","+/- 1,403","3,380 ","+/- 1,666","1,323 ","+/- 1,165","1,924 ","+/- 1,333","77,098 ","+/- 8,807",Georgia,"1,320,657 ","+/- 28,745","2,198 ","+/- 1,446",335 ,+/- 242,"8,465 ","+/- 3,130","3,902 ","+/- 1,685",Georgia,"1,599 ","+/- 1,185",986 ,+/- 584,"4,276 ","+/- 2,207","10,574 ","+/- 3,133",306 ,+/- 408,Georgia,"5,543 ","+/- 1,640","3,986 ","+/- 2,299","8,520 ","+/- 3,180","1,605 ",+/- 801,"3,829 ","+/- 1,364",Georgia,"3,003 ","+/- 1,559",373 ,+/- 369,289 ,+/- 329,917 ,+/- 628,909 ,+/- 758,Georgia,"8,683 ","+/- 2,287","1,365 ",+/- 911,"24,235 ","+/- 4,290","15,027 ","+/- 3,219",0 ,+/- 296,Georgia,"6,873 ","+/- 2,073","2,431 ","+/- 1,091","1,991 ","+/- 1,533","9,614 ","+/- 3,254","2,471 ","+/- 1,439",Georgia,297 ,+/- 235,"14,735 ","+/- 3,741",249 ,+/- 368,"13,358 ","+/- 3,259","18,656 ","+/- 4,243",Georgia,"2,986 ","+/- 1,578",660 ,+/- 977,"12,095 ","+/- 2,642","1,735 ",+/- 917,"1,861 ","+/- 1,279",Georgia,"2,300 ","+/- 1,201",420 ,+/- 318
Hawaii,"1,223 ","+/- 1,534",588 ,+/- 591,"2,125 ","+/- 1,429",5 ,+/- 10,"11,560 ","+/- 2,902",Hawaii,698 ,+/- 435,150 ,+/- 248,0 ,+/- 271,352 ,+/- 360,"3,314 ","+/- 1,113",Hawaii,"1,462 ",+/- 892,"132,576 ","+/- 10,647",60 ,+/- 101,"1,142 ",+/- 484,275 ,+/- 393,Hawaii,0 ,+/- 271,638 ,+/- 693,606 ,+/- 309,0 ,+/- 271,129 ,+/- 213,Hawaii,952 ,+/- 583,"1,403 ","+/- 1,221","1,101 ",+/- 762,716 ,+/- 613,41 ,+/- 69,Hawaii,181 ,+/- 183,445 ,+/- 537,42 ,+/- 71,"1,347 ",+/- 857,298 ,+/- 373,Hawaii,132 ,+/- 220,244 ,+/- 378,"1,843 ",+/- 951,"1,500 ",+/- 860,0 ,+/- 271,Hawaii,974 ,+/- 644,388 ,+/- 347,"3,110 ","+/- 1,106",328 ,+/- 331,206 ,+/- 327,Hawaii,453 ,+/- 473,793 ,+/- 677,55 ,+/- 93,526 ,+/- 568,"3,372 ","+/- 1,489",Hawaii,774 ,+/- 626,267 ,+/- 415,"2,446 ","+/- 1,718","3,327 ","+/- 1,447",25 ,+/- 41,Hawaii,563 ,+/- 525,0 ,+/- 271
Idaho,67 ,+/- 94,693 ,+/- 549,"4,701 ","+/- 2,049",0 ,+/- 257,"10,146 ","+/- 2,182",Idaho,"2,707 ","+/- 1,295",0 ,+/- 257,0 ,+/- 257,0 ,+/- 257,"2,166 ","+/- 1,051",Idaho,365 ,+/- 339,677 ,+/- 521,"209,961 ","+/- 9,504","1,167 ","+/- 1,366",408 ,+/- 347,Idaho,321 ,+/- 446,484 ,+/- 447,357 ,+/- 477,0 ,+/- 257,118 ,+/- 183,Idaho,234 ,+/- 387,133 ,+/- 196,389 ,+/- 380,"1,643 ","+/- 1,255",10 ,+/- 19,Idaho,398 ,+/- 313,"1,847 ","+/- 1,016",343 ,+/- 322,"3,732 ","+/- 1,846",153 ,+/- 249,Idaho,123 ,+/- 198,"1,915 ","+/- 1,614",349 ,+/- 247,596 ,+/- 474,319 ,+/- 368,Idaho,695 ,+/- 552,468 ,+/- 520,"5,235 ","+/- 2,012",298 ,+/- 389,0 ,+/- 257,Idaho,153 ,+/- 249,12 ,+/- 21,149 ,+/- 237,573 ,+/- 490,"1,708 ",+/- 853,Idaho,"6,361 ","+/- 2,049",0 ,+/- 257,299 ,+/- 301,"11,271 ","+/- 2,469",238 ,+/- 298,Idaho,627 ,+/- 527,"1,578 ",+/- 800
Illinois,"2,554 ",+/- 911,938 ,"+/- 1,136","5,847 ","+/- 2,155","4,378 ","+/- 1,739","14,173 ","+/- 2,535",Illinois,"4,045 ","+/- 1,360","1,298 ",+/- 737,383 ,+/- 363,"1,379 ",+/- 632,"14,542 ","+/- 3,094",Illinois,"9,116 ","+/- 2,835","1,103 ",+/- 669,394 ,+/- 230,"1,515,719 ","+/- 34,366","19,022 ","+/- 3,581",Illinois,"9,777 ","+/- 2,248","2,169 ","+/- 1,213","3,715 ","+/- 1,290","2,293 ",+/- 913,212 ,+/- 199,Illinois,"2,098 ",+/- 935,"3,112 ","+/- 1,101","13,655 ","+/- 2,671","5,123 ","+/- 1,781","2,391 ","+/- 1,284",Illinois,"15,832 ","+/- 3,170",349 ,+/- 305,"1,208 ",+/- 489,"2,271 ",+/- 999,"1,079 ",+/- 692,Illinois,"3,104 ","+/- 1,453",765 ,+/- 695,"9,481 ","+/- 2,542","6,005 ","+/- 2,423",450 ,+/- 444,Illinois,"6,161 ","+/- 1,546","2,272 ","+/- 1,096",692 ,+/- 426,"6,578 ","+/- 2,829",957 ,+/- 807,Illinois,"1,390 ","+/- 1,083","1,055 ",+/- 565,"1,106 ",+/- 925,"5,814 ","+/- 1,706","11,382 ","+/- 3,130",Illinois,"1,037 ","+/- 1,356",62 ,+/- 106,"6,134 ","+/- 1,808","3,362 ","+/- 1,343",496 ,+/- 557,Illinois,"20,647 ","+/- 3,865",65 ,+/- 108
Indiana,"1,317 ",+/- 804,148 ,+/- 179,"3,301 ","+/- 1,323",567 ,+/- 303,"7,380 ","+/- 1,818",Indiana,"2,372 ",+/- 930,578 ,+/- 469,406 ,+/- 357,449 ,+/- 354,"9,632 ","+/- 2,095",Indiana,"1,371 ",+/- 560,461 ,+/- 351,174 ,+/- 280,"33,792 ","+/- 4,361","859,613 ","+/- 25,678",Indiana,"1,275 ",+/- 798,"1,459 ",+/- 943,"12,866 ","+/- 2,653",791 ,+/- 499,379 ,+/- 298,Indiana,"1,920 ",+/- 827,251 ,+/- 214,"9,897 ","+/- 2,100","1,675 ",+/- 730,943 ,+/- 617,Indiana,"3,500 ","+/- 1,431",199 ,+/- 226,734 ,+/- 501,898 ,+/- 548,78 ,+/- 104,Indiana,"1,558 ",+/- 911,954 ,+/- 830,"3,507 ","+/- 2,304","2,632 ",+/- 826,97 ,+/- 163,Indiana,"13,253 ","+/- 2,544",415 ,+/- 341,673 ,+/- 601,"3,470 ","+/- 1,547",572 ,+/- 701,Indiana,502 ,+/- 541,"1,344 ","+/- 1,098",96 ,+/- 105,"4,739 ","+/- 1,650","5,636 ","+/- 1,544",Indiana,519 ,+/- 499,0 ,+/- 265,"3,720 ","+/- 1,458","2,075 ","+/- 1,395",726 ,+/- 623,Indiana,"4,356 ","+/- 1,780",818 ,+/- 933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,511 ,+/- 534,507 ,+/- 466,"2,699 ",+/- 908,707 ,+/- 632,"4,489 ","+/- 1,390",Iowa,"1,737 ",+/- 943,0 ,+/- 226,132 ,+/- 163,303 ,+/- 430,"2,495 ","+/- 1,033",Iowa,"1,916 ","+/- 1,545",569 ,+/- 468,118 ,+/- 156,"14,042 ","+/- 2,915","2,820 ",+/- 896,Iowa,"389,724 ","+/- 13,406","2,021 ","+/- 1,413",733 ,+/- 727,378 ,+/- 282,0 ,+/- 226,Iowa,932 ,+/- 721,538 ,+/- 457,"2,226 ",+/- 798,"6,440 ","+/- 1,402",965 ,"+/- 1,067",Iowa,"4,989 ","+/- 1,491",344 ,+/- 322,"7,420 ","+/- 1,545","1,080 ","+/- 1,031",81 ,+/- 94,Iowa,0 ,+/- 226,336 ,+/- 322,822 ,+/- 685,"1,030 ",+/- 586,536 ,+/- 370,Iowa,"1,460 ","+/- 1,007",637 ,+/- 576,"1,001 ",+/- 575,944 ,+/- 624,0 ,+/- 226,Iowa,0 ,+/- 226,118 ,+/- 147,"1,987 ",+/- 871,585 ,+/- 473,"3,744 ","+/- 1,296",Iowa,8 ,+/- 14,136 ,+/- 177,751 ,+/- 591,966 ,+/- 595,528 ,+/- 532,Iowa,"5,704 ","+/- 1,885",191 ,+/- 179
Kansas,971 ,+/- 754,418 ,+/- 405,"1,914 ",+/- 982,"2,595 ","+/- 1,406","5,735 ","+/- 1,443",Kansas,"3,885 ","+/- 1,022",97 ,+/- 155,0 ,+/- 242,87 ,+/- 132,"2,609 ","+/- 1,033",Kansas,"1,029 ",+/- 738,193 ,+/- 288,81 ,+/- 67,"3,103 ","+/- 1,728",796 ,+/- 588,Kansas,"3,171 ","+/- 1,347","398,090 ","+/- 17,150","2,276 ","+/- 1,136",555 ,+/- 496,0 ,+/- 242,Kansas,554 ,+/- 724,781 ,+/- 568,612 ,+/- 377,823 ,+/- 501,259 ,+/- 311,Kansas,"19,059 ","+/- 3,141",153 ,+/- 185,"4,137 ","+/- 1,625","1,644 ",+/- 918,0 ,+/- 242,Kansas,36 ,+/- 59,"1,257 ",+/- 674,704 ,+/- 508,925 ,+/- 482,186 ,+/- 307,Kansas,"1,286 ",+/- 801,"7,241 ","+/- 1,686",426 ,+/- 307,550 ,+/- 413,168 ,+/- 138,Kansas,98 ,+/- 161,487 ,+/- 520,364 ,+/- 337,"1,831 ","+/- 1,127","8,075 ","+/- 1,862",Kansas,526 ,+/- 529,113 ,+/- 146,"1,889 ","+/- 1,110","1,454 ",+/- 928,118 ,+/- 207,Kansas,399 ,+/- 308,888 ,+/- 661
Kentucky,"1,471 ",+/- 756,472 ,+/- 529,"1,047 ",+/- 686,970 ,+/- 733,"5,596 ","+/- 1,740",Kentucky,"1,387 ",+/- 886,"1,758 ","+/- 1,285",369 ,+/- 592,315 ,+/- 514,"10,288 ","+/- 2,722",Kentucky,"5,627 ","+/- 2,339","2,083 ","+/- 1,495",141 ,+/- 241,"4,093 ","+/- 1,229","14,775 ","+/- 2,907",Kentucky,776 ,+/- 802,663 ,+/- 533,"540,079 ","+/- 17,033",699 ,+/- 548,267 ,+/- 230,Kentucky,992 ,+/- 575,441 ,+/- 319,"4,803 ","+/- 1,810",728 ,+/- 482,873 ,+/- 555,Kentucky,"3,279 ","+/- 1,267",0 ,+/- 271,794 ,+/- 524,975 ,+/- 511,211 ,+/- 239,Kentucky,820 ,+/- 657,"1,070 ","+/- 1,416","2,236 ","+/- 1,196","3,986 ","+/- 1,400",238 ,+/- 382,Kentucky,"18,080 ","+/- 3,311","2,343 ","+/- 1,367",373 ,+/- 477,"1,310 ",+/- 635,136 ,+/- 210,Kentucky,0 ,+/- 271,"1,659 ",+/- 682,0 ,+/- 271,"10,935 ","+/- 2,643","6,418 ","+/- 1,556",Kentucky,76 ,+/- 159,415 ,+/- 330,"2,162 ",+/- 894,197 ,+/- 182,"2,618 ","+/- 1,232",Kentucky,"2,634 ","+/- 2,101",0 ,+/- 271
Louisiana,"4,810 ","+/- 1,735",282 ,+/- 325,529 ,+/- 483,"4,693 ","+/- 2,753","8,747 ","+/- 2,600",Louisiana,"1,631 ",+/- 910,205 ,+/- 251,117 ,+/- 143,130 ,+/- 146,"7,848 ","+/- 2,175",Louisiana,"8,264 ","+/- 2,393",408 ,+/- 331,206 ,+/- 247,"2,630 ","+/- 1,288","1,582 ","+/- 1,002",Louisiana,122 ,+/- 157,"1,483 ",+/- 748,"1,355 ",+/- 900,"529,818 ","+/- 17,852",106 ,+/- 130,Louisiana,"1,224 ",+/- 833,"1,394 ","+/- 1,053","1,297 ","+/- 1,098",973 ,+/- 978,"11,981 ","+/- 3,197",Louisiana,"1,886 ","+/- 1,160",284 ,+/- 336,309 ,+/- 326,"1,125 ",+/- 803,0 ,+/- 269,Louisiana,384 ,+/- 337,40 ,+/- 66,"1,378 ",+/- 551,"1,376 ",+/- 831,219 ,+/- 350,Louisiana,"1,521 ",+/- 987,"1,655 ",+/- 818,882 ,+/- 950,"1,416 ",+/- 970,137 ,+/- 174,Louisiana,0 ,+/- 269,"1,524 ",+/- 980,390 ,+/- 410,"3,347 ","+/- 1,445","40,743 ","+/- 5,087",Louisiana,597 ,+/- 556,0 ,+/- 269,"3,641 ","+/- 1,739","1,465 ","+/- 1,209",165 ,+/- 213,Louisiana,"1,320 ",+/- 732,0 ,+/- 269
Maine,228 ,+/- 180,757 ,+/- 936,858 ,+/- 750,0 ,+/- 226,"3,162 ","+/- 1,535",Maine,718 ,+/- 471,"1,118 ",+/- 600,122 ,+/- 202,35 ,+/- 59,"1,833 ","+/- 1,034",Maine,790 ,+/- 469,319 ,+/- 272,166 ,+/- 193,381 ,+/- 464,689 ,+/- 803,Maine,0 ,+/- 226,38 ,+/- 67,0 ,+/- 226,373 ,+/- 293,"145,094 ","+/- 7,113",Maine,276 ,+/- 211,"5,081 ","+/- 1,327",339 ,+/- 360,266 ,+/- 257,0 ,+/- 226,Maine,54 ,+/- 91,302 ,+/- 323,426 ,+/- 656,299 ,+/- 464,"4,547 ","+/- 1,786",Maine,901 ,+/- 719,62 ,+/- 93,"1,913 ",+/- 878,724 ,+/- 512,0 ,+/- 226,Maine,771 ,+/- 715,0 ,+/- 226,70 ,+/- 87,348 ,+/- 244,0 ,+/- 226,Maine,924 ,"+/- 1,006",496 ,+/- 385,0 ,+/- 226,59 ,+/- 93,359 ,+/- 247,Maine,246 ,+/- 412,623 ,+/- 376,"1,863 ","+/- 1,203",852 ,+/- 816,432 ,+/- 713,Maine,577 ,+/- 558,0 ,+/- 226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,"1,744 ","+/- 1,214",149 ,+/- 213,"2,225 ","+/- 1,220",80 ,+/- 141,"6,349 ","+/- 1,784",Maryland,"1,352 ",+/- 750,846 ,+/- 426,"6,530 ","+/- 1,735","21,319 ","+/- 4,157","11,077 ","+/- 3,081",Maryland,"4,737 ","+/- 2,107","1,558 ","+/- 1,074",86 ,+/- 106,"3,216 ","+/- 1,170","1,417 ",+/- 873,Maryland,319 ,+/- 336,330 ,+/- 261,"1,195 ","+/- 1,123","1,163 ",+/- 686,706 ,+/- 636,Maryland,"581,967 ","+/- 19,735","3,795 ","+/- 1,345","2,250 ",+/- 866,"1,169 ",+/- 577,992 ,+/- 756,Maryland,"1,668 ","+/- 1,429",49 ,+/- 82,322 ,+/- 389,368 ,+/- 312,216 ,+/- 297,Maryland,"5,660 ","+/- 1,551",178 ,+/- 234,"7,642 ","+/- 1,479","6,360 ","+/- 2,042",201 ,+/- 305,Maryland,"3,104 ","+/- 1,766",702 ,+/- 550,461 ,+/- 323,"14,666 ","+/- 2,664","1,177 ","+/- 1,022",Maryland,309 ,+/- 259,"1,569 ",+/- 594,115 ,+/- 109,"1,280 ",+/- 721,"5,508 ","+/- 2,254",Maryland,"1,126 ",+/- 552,177 ,+/- 220,"19,075 ","+/- 3,601","1,721 ",+/- 961,"3,119 ","+/- 1,382",Maryland,358 ,+/- 407,139 ,+/- 227
Massachusetts,268 ,+/- 232,"1,523 ","+/- 1,136","1,527 ",+/- 603,267 ,+/- 286,"9,526 ","+/- 1,852",Massachusetts,"2,044 ",+/- 954,"10,978 ","+/- 2,551",269 ,+/- 345,972 ,+/- 459,"11,006 ","+/- 2,427",Massachusetts,"2,198 ","+/- 1,297","1,820 ","+/- 1,336",0 ,+/- 281,"2,523 ","+/- 1,195","1,317 ",+/- 868,Massachusetts,424 ,+/- 345,323 ,+/- 276,264 ,+/- 209,370 ,+/- 284,"4,322 ","+/- 1,843",Massachusetts,"4,508 ","+/- 1,066","673,227 ","+/- 21,589","1,044 ",+/- 434,722 ,+/- 454,897 ,+/- 924,Massachusetts,780 ,+/- 544,0 ,+/- 281,117 ,+/- 138,426 ,+/- 306,"11,008 ","+/- 2,336",Massachusetts,"7,093 ","+/- 1,471",512 ,+/- 401,"19,851 ","+/- 2,745","2,145 ",+/- 881,0 ,+/- 281,Massachusetts,"2,619 ","+/- 1,498",0 ,+/- 281,284 ,+/- 260,"7,043 ","+/- 2,056","4,809 ","+/- 1,948",Massachusetts,"9,221 ","+/- 2,214",709 ,+/- 625,505 ,+/- 727,403 ,+/- 343,"3,497 ","+/- 1,177",Massachusetts,697 ,+/- 398,"2,126 ",+/- 797,"2,733 ","+/- 1,174","1,877 ",+/- 961,431 ,+/- 423,Massachusetts,595 ,+/- 430,0 ,+/- 281
Michigan,"2,751 ","+/- 1,811","2,223 ","+/- 2,157","3,351 ","+/- 1,068","1,077 ",+/- 792,"8,272 ","+/- 2,088",Michigan,"3,455 ","+/- 1,442","2,647 ","+/- 1,687",160 ,+/- 185,38 ,+/- 61,"12,374 ","+/- 1,907",Michigan,"5,897 ","+/- 2,145",392 ,+/- 221,113 ,+/- 185,"10,230 ","+/- 1,978","7,387 ","+/- 1,660",Michigan,849 ,+/- 540,"1,042 ",+/- 719,"1,551 ",+/- 671,"1,543 ",+/- 983,0 ,+/- 237,Michigan,"2,137 ","+/- 1,129","2,240 ",+/- 933,"1,257,187 ","+/- 27,636","3,244 ","+/- 1,365",585 ,+/- 319,Michigan,"2,880 ","+/- 1,032",183 ,+/- 229,549 ,+/- 535,902 ,+/- 595,550 ,+/- 527,Michigan,"1,969 ",+/- 810,"1,053 ",+/- 709,"4,910 ","+/- 1,463","2,608 ",+/- 902,745 ,+/- 784,Michigan,"14,601 ","+/- 3,454",831 ,+/- 485,305 ,+/- 235,"2,493 ","+/- 1,042",136 ,+/- 178,Michigan,323 ,+/- 325,891 ,+/- 455,222 ,+/- 253,"3,463 ","+/- 1,169","5,100 ","+/- 1,409",Michigan,764 ,+/- 591,499 ,+/- 614,"4,266 ","+/- 1,249","2,214 ",+/- 972,959 ,+/- 485,Michigan,"3,900 ","+/- 1,016",605 ,+/- 393
